id_ingredient,id_recipe,ingredient,quantity,unit
,5709,huile de sésame,0.5,cuillère à soupe
,5709,escalopes de poulet,1.0,
,5709,brocoli,4.0,bouquets
,5709,échalotes,1.0,
,5709,ail,0.5,gousse
,5709,bouillon de poule,25.0,
,5709,nouilles,,
,5709,sauce soja,0.5,cuillère à café
,5709,sauce huître,0.5,cuillère à soupe
,5709,wasabi,0.5,cuillère à café
,5709,ciboulette,,
,5710,oignons,0.5,
,5710,coriandre,0.25,botte
,5710,huile d'arachide,,
,5710,huile de sésame,,
,5710,nouilles chinoises,75.0,g
,5710,blancs de poulet,0.5,
,5710,germes de soja,50.0,g
,5710,soja,,
,5711,huile d'olive,1.25,cl
,5711,tomate,100.0,g
,5711,poivre,,
,5711,sel,,
,5711,spaghetti,100.0,g
,5711,mozzarella,31.25,g
,5711,thon,12.5,g
,5711,anchois,1.0,
,5711,olives noires,1.0,
,5712,haricots rouges,33.333333333333336,g
,5712,lardons,16.666666666666668,g
,5712,oignon,0.1666666666666666,
,5712,huile,0.3333333333333333,cuillères à soupe
,5712,clous de girofle,0.5,
,5712,beurre,0.3333333333333333,cuillères à soupe
,5712,poivre,,
,5712,sel,,
,5712,riz long,66.66666666666667,g
,5712,ail,0.3333333333333333,gousses
,5712,bouquet garni,0.1666666666666666,
,5712,petit piment,0.1666666666666666,
,5713,riz,75.0,g
,5713,asperge verte,0.25,botte
,5713,beurre,12.5,g
,5713,bouillon de légumes,16.25,cl
,5713,échalotes,0.5,
,5713,vin blanc,3.75,cl
,5713,parmesan râpé,15.0,g
,5714,huile d'olive,1.5,cuillères à soupe
,5714,oignon,0.25,
,5714,carotte,0.25,
,5714,vin rouge,2.5,cl
,5714,sel,,
,5714,poivre,,
,5714,thym,,
,5714,romarin,,
,5714,feuille de laurier,0.25,
,5714,spaghetti,125.0,g
,5714,tomates pelées,125.0,g
,5714,concentré de tomates,0.5,cuillères à soupe
,5714,ail,0.75,gousses
,5714,olives noires,12.5,g
,5714,Parmesan,,
,5715,beurre,,
,5715,oignon,0.0625,
,5715,poivre,,
,5715,sel,,
,5715,muscade,,
,5715,spaghetti,62.5,g
,5715,moules,62.5,g
,5715,bouquet garni,0.125,
,5715,blanc de poireau,0.125,
,5715,ail,0.375,gousses
,5715,crème liquide,5.0,cl
,5715,vin blanc sec,0.03125,
,5716,tomate,25.0,g
,5716,oignon,0.25,
,5716,huile d'olive,,
,5716,poivre,,
,5716,sel,,
,5716,pâtes,62.5,g
,5716,petits pois,50.0,g
,5716,Jambon de Parme,25.0,g
,5716,crème fraîche liquide,62.5,ml
,5717,tomates concassées,0.25,boîte
,5717,oignon,0.25,
,5717,thym,,
,5717,coude,100.0,g
,5717,thon,0.25,boîte
,5718,poivre,,
,5718,lasagnes,0.25,paquet
,5718,saumon fumé,37.5,g
,5718,épinards,75.0,g
,5718,crème,12.5,cl
,5718,fromage de chèvre,75.0,g
,5718,lait,7.5,cl
,5718,citron,,demi
,5718,bûche de chèvre,0.25,
,5719,riz,50.0,g
,5719,crème fraîche,1.0,cuillères à soupe
,5719,beurre,5.0,g
,5719,poivre,,
,5719,sel,,
,5719,oeufs,1.5,
,5719,lardons fumés,50.0,g
,5719,lait,2.5,cl
,5720,thym,0.25,cuillère à café
,5720,crème fraîche épaisse,1.25,cuillères à soupe
,5720,poivre,,
,5720,sel,,
,5720,fromage de chèvre,0.25,bûchette
,5720,pâtes,100.0,g
,5720,lardons fumés,37.5,g
,5721,huile d'olive,0.5,cuillères à soupe
,5721,eau,0.5,grands verres
,5721,champignons de Paris,0.25,petite boîte
,5721,lardons fumés,62.5,g
,5721,bouillon de poule,0.25,cube
,5721,vin blanc,2.5,cl
,5722,cube de bouillon,0.25,
,5722,gruyère râpé,37.5,g
,5722,beurre,22.5,g
,5722,sel,,
,5722,poivre,,
,5722,macaroni,125.0,g
,5722,jambon fumé,1.0,tranches
,5722,crème liquide,0.25,l
,5723,tomates,0.75,
,5723,huile d'olive,1.25,cuillères à soupe
,5723,poivre,,
,5723,sel,,
,5723,basilic,,
,5723,herbes de Provence,,
,5724,tomates,0.5,
,5724,poivron vert,0.0833333333333333,
,5724,oignon jaune,0.1666666666666666,
,5724,sel,,
,5724,poivre,,
,5724,pâtes,,
,5724,lardons fumés,100.0,g
,5724,chorizo,3.333333333333333,tranches fines
,5724,crème,,
,5724,herbes de Provence,,
,5724,paprika,,
,5725,vermicelles de riz,75.0,g
,5725,poireau,0.25,
,5725,poivron vert,0.25,
,5725,champignon noir,12.5,g
,5725,oignon,0.25,
,5725,bouillon,0.25,
,5725,sauce soja,,
,5726,lasagnes,62.5,g
,5726,oignon,0.125,
,5726,carottes,0.5,
,5726,tomates concassées,25.0,g
,5726,gruyère râpé,12.5,g
,5726,crème fraîche,18.75,g
,5726,muscade,0.25,cuillères à café
,5726,sel,,
,5726,poivre,,
,5726,potimarron,0.125,
,5726,bouillon de poule,0.25,
,5726,ail,0.25,gousses
,5726,Fromages à raclette,1.0,
,5727,huile d'olive,1.0,cuillères à soupe
,5727,oignon,0.1666666666666666,
,5727,harissa,0.1666666666666666,cuillère à soupe
,5727,pois chiches,33.333333333333336,g
,5727,curcuma,0.1666666666666666,cuillère à café
,5727,sel,,
,5727,poivre,,
,5727,persil,0.5,cuillères à soupe
,5727,pâtes,83.33333333333333,g
,5727,épaule de veau,0.1999999999999999,kg
,5727,concentré de tomates,0.8333333333333334,cuillères à soupe
,5727,ail,0.6666666666666666,gousses
,5727,pommes de terre,0.6666666666666666,
,5729,fromage râpé,50.0,g
,5729,beurre,5.0,g
,5729,poivre,0.25,pincée
,5729,sel,,
,5729,sauce tomate,125.0,g
,5729,ail,0.5,gousses
,5729,viande hachée,87.5,g
,5729,oeufs,0.5,
,5729,baguette,0.125,
,5729,lait entier,5.0,cl
,5729,canneloni,4.0,
,5728,riz,50.0,g
,5728,oignon,0.5,
,5728,carotte,0.5,demi
,5728,tomate,0.5,
,5728,sucre,0.5,cuillère à café
,5728,sel,0.5,pincée
,5728,poivre,0.5,pincée
,5728,huile,0.5,pincée
,5728,aiguillettes de poulet,3.0,
,5728,oeuf,0.5,
,5728,ail,0.5,gousse
,5728,concombre,0.5,demi
,5728,ciboule,1.0,
,5728,citron,0.5,
,5728,nuoc mam,0.5,cuillère à soupe
,5728,sauce huître,0.5,cuillère à soupe
,5730,cube de bouillon,0.5,
,5730,moutarde,0.5,cuillère à café
,5730,sel,,
,5730,huile d'olive,,
,5730,dinde,170.0,g
,5730,pâtes,125.0,g
,5730,crème liquide,16.5,cl
,5731,oignon,0.1666666666666666,
,5731,riz,0.5,bols
,5731,saucisses,0.6666666666666666,
,5731,oeuf,0.1666666666666666,
,5731,sauce soja,0.3333333333333333,cuillères à soupe
,5731,petits pois,0.3333333333333333,poignées
,5732,poivron rouge,0.25,
,5732,carotte,0.25,
,5732,gingembre,0.25,cuillère à soupe
,5732,huile,0.25,cuillère à soupe
,5732,crevettes,100.0,g
,5732,nouilles,62.5,g
,5732,ciboule,1.0,
,5732,ail,0.5,gousses
,5732,sauce soja,0.5,cuillères à soupe
,5732,fève de tonka,0.5,cuillères à soupe
,5732,ketchup,0.5,cuillères à soupe
,5732,sésame,0.5,cuillères à soupe
,5732,gingembre,0.5,cuillères à soupe
,5734,bouillon,0.125,cubes
,5734,poivre,,
,5734,sel,,
,5734,thym,,
,5734,moules,0.0625,sachet
,5734,moules,0.25,
,5734,coques,0.0625,kg
,5734,merlan,0.0625,sachet
,5734,seiche,0.0625,kg
,5734,gambas,0.0625,kg
,5734,tomates pelées,0.1875,boîtes
,5734,pâtes,0.25,paquets
,5734,laurier,,
,5735,crème fraîche,5.0,cl
,5735,épinards,112.5,g
,5735,canneloni,62.5,g
,5735,saumon,0.25,pavé
,5735,ricotta,50.0,g
,5735,parmesan râpé,25.0,g
,5736,oignon,0.5,
,5736,curry,1.0,cuillères à soupe
,5736,huile d'olive,,
,5736,crevettes,200.0,g
,5736,riz rond,100.0,g
,5736,lait de coco,10.0,cl
,5736,menthe,,
,5738,poireaux,1.0,
,5738,crème fraîche,0.083333325,gros pot
,5738,huile d'olive,,
,5738,muscade,,
,5738,tagliatelles,125.0,g
,5738,saumon fumé,0.25,
,5738,gruyère,0.25,
,5737,huile d'olive,0.5,cuillères à soupe
,5737,poivre,1.0,
,5737,sel,0.25,pincée
,5737,oignon,0.25,
,5737,tomates concassées,0.25,grosse boîte
,5737,bouillon,12.5,cl
,5737,riz pour risotto,50.0,g
,5737,ail,0.25,gousse
,5737,basilic frais,3.0,feuilles
,5739,skyr bio Les 2 Vaches®,16.666666666666668,g
,5739,beurre,5.0,g
,5739,champignons de Paris,,
,5739,échalotes,0.3333333333333333,
,5739,oignon,0.1666666666666666,
,5739,ricotta,13.333333333333334,g
,5739,Parmesan,,
,5739,sel,,
,5739,poivre,,
,5739,huile d'olive,0.1666666666666666,cuillère à café
,5739,farine de blé,83.33333333333333,g
,5739,oeufs,0.8333333333333334,
,5739,sel,0.0833333333333333,cuillère à café
,5739,eau,0.5,cuillères à soupe
,5740,oignons,0.5,
,5740,cube de bouillon,0.1666666666666666,
,5740,sel,0.5,pincées
,5740,poivre,0.5,pincées
,5740,beurre,5.0,g
,5740,huile,0.1666666666666666,cuillère
,5740,tagliatelles,83.33333333333333,g
,5740,crème,0.1666666666666666,
,5740,herbes de Provence,0.8333333333333334,pincées
,5740,kub or,0.3333333333333333,
,5740,basilic,0.1666666666666666,pincée
,5741,lardons,50.0,g
,5741,oignon,0.25,
,5741,crème fraîche,25.0,ml
,5741,huile d'olive,,
,5741,sel,,
,5741,curry,,
,5741,origan,,
,5741,muscade,,
,5741,cube de bouillon,0.25,
,5741,potiron,100.0,g
,5741,ail,0.25,gousse
,5741,vin blanc,0.25,petit verre
,5741,Parmesan,,
,5741,paprika,,
,5741,pâtes,62.5,g
,5742,persil,0.1666666666666666,bouquet
,5742,lasagnes,,plaque
,5742,beurre,,
,5742,fromage râpé,41.66666666666666,g
,5742,béchamel,0.1666666666666666,l
,5742,crevette bouquet,100.0,g
,5742,moules,0.1666666666666666,kg
,5742,seiche,83.33333333333333,g
,5742,vin blanc,0.1666666666666666,verre
,5742,échalote,41.66666666666666,g
,5742,concentré de tomates,0.1666666666666666,cuillère à soupe
,5742,noix de pétoncle,41.66666666666666,g
,5743,oignons,0.5,
,5743,persil,0.25,bouquet
,5743,poivre,,
,5743,sel,,
,5743,chanterelle,125.0,g
,5743,pâtes,100.0,g
,5743,crème fraîche liquide,12.5,cl
,5743,ail,1.0,gousses
,5743,vin blanc,0.25,verre
,5744,riz,150.0,g
,5744,bouillon de légumes,35.0,cl
,5744,persil,0.25,cuillère à soupe
,5744,ail,0.25,gousse
,5744,cèpes,125.0,g
,5745,huile d'olive,2.0,cuillères à soupe
,5745,persil,2.0,brins
,5745,linguine,100.0,g
,5745,ail,0.5,gousse
,5745,jus de citron,1.0,cuillères à café
,5745,poutargue,12.5,g
,5746,oignons,0.5,
,5746,poivre,,
,5746,sel,,
,5746,persil,,
,5746,beurre,,
,5746,boulgour,0.5,grands verres
,5746,quinoa,0.5,grands verres
,5746,eau,,
,5747,tomate,100.0,g
,5747,huile d'olive,0.5,cuillères à soupe
,5747,thym,,
,5747,poivre,,
,5747,saucisses,0.5,
,5747,pâtes,125.0,g
,5747,crème,62.5,ml
,5747,concentré de tomates,0.5,cuillères à soupe
,5747,ail,0.75,gousses
,5747,basilic,7.5,feuilles
,5747,eau,62.5,ml
,5749,oignons,0.5,
,5749,piment,0.25,
,5749,tomates,0.5,
,5749,riz basmati,62.5,g
,5749,viande,50.0,g
,5749,poivre,,
,5749,sel,,
,5749,curcuma,0.25,petite cuillère
,5749,cumin,0.25,cuillère à café
,5749,coriandre,0.25,cuillère à café
,5749,cardamome,0.75,
,5749,clous de girofle,0.5,
,5749,gingembre,,
,5749,cannelle,0.25,bâton
,5750,coriandre,0.25,pincée
,5750,Fruits de mer,0.25,sachet
,5750,sel,,
,5750,poivre,,
,5750,échalotes,0.5,
,5750,ail,0.25,gousse
,5750,vin blanc sec,2.0,cl
,5750,fumet,0.25,cuillère à soupe
,5750,crème liquide,5.0,cl
,5750,estragon,,
,5750,ciboulette,,
,5750,jus de citron,,
,5750,riz basmati,,
,5748,gruyère râpé,,
,5748,knackis,2.0,
,5748,spaghetti,150.0,g
,5751,poivre,,
,5751,sel,,
,5751,beurre,5.0,g
,5751,saumon,200.0,g
,5751,tagliatelles,100.0,g
,5751,épinards,200.0,g
,5751,lait,5.0,cl
,5752,oignons,0.5,
,5752,huile d'olive,,
,5752,poivre,,
,5752,sel,,
,5752,penne,125.0,g
,5752,chou-fleur,125.0,g
,5752,chapelure,,
,5753,carotte,0.1666666666666666,
,5753,poivron vert,0.1666666666666666,
,5753,huile,,
,5753,poivre,,
,5753,sel,,
,5753,nouilles,0.1666666666666666,paquet
,5753,germes de soja,33.333333333333336,g
,5753,haricots verts,16.666666666666668,g
,5753,escalope de poulet,50.0,g
,5753,oeufs,0.3333333333333333,
,5753,sauce soja,,
,5753,ail,0.5,gousses
,5753,ail,,
,5754,gruyère râpé,40.0,g
,5754,crème fraîche,2.0,cl
,5754,persil,,
,5754,poivre,,
,5754,sel,,
,5754,pâtes,100.0,g
,5754,thon,80.0,g
,5754,coulis de tomate,140.0,g
,5754,basilic,,
,5754,ail,,
,5755,poivron vert,0.25,
,5755,lardons,50.0,g
,5755,tomate,0.25,
,5755,beurre,,
,5755,huile,0.25,cuillère à soupe
,5755,oignon,0.25,
,5755,poivre,,
,5755,sel,,
,5755,riz long,75.0,g
,5755,chorizo,0.25,
,5756,beurre,12.5,g
,5756,riz pour risotto,50.0,g
,5756,bouillon de légumes,12.5,cl
,5756,champignon,25.0,g
,5756,petits pois,37.5,g
,5756,vin blanc sec,3.75,cl
,5756,oignons,0.5,
,5756,Parmesan,0.5,cuillères à soupe
,5756,sel,,
,5756,poivre,,
,5757,sauce tomate,40.0,g
,5757,crème fraîche,0.2,grosse cuillère à soupe
,5757,gruyère râpé,,
,5757,sel,,
,5757,poivre,,
,5757,huile,,
,5757,échalote,0.2,
,5757,macaroni,80.0,g
,5758,beurre,10.0,g
,5758,fromage râpé,12.5,g
,5758,muscade,,
,5758,thym,,
,5758,poivre,,
,5758,sel,,
,5758,semoule,75.0,g
,5758,eau,12.5,cl
,5758,lait,12.5,cl
,5758,ail,,
,5759,carottes,1.0,
,5759,courgettes,1.0,
,5759,tomates,1.0,
,5759,riz,100.0,g
,5759,sel,,
,5759,sucre,0.5,pincée
,5759,lait,2.5,cl
,5759,basilic,,
,5760,huile d'olive,,
,5760,oignon,0.25,
,5760,safran,,
,5760,riz pour risotto,62.5,g
,5760,bouillon de volaille,0.25,l
,5760,vin blanc sec,3.75,cl
,5760,parmesan râpé,,
,5761,farine,1.0,cuillères à soupe
,5761,poivre,,
,5761,sel,,
,5761,muscade,,
,5761,pâtes,125.0,g
,5761,lait,12.5,cl
,5761,margarine,25.0,g
,5761,salsifis,0.25,bocal
,5762,courgette,0.25,
,5762,tomates,0.5,
,5762,huile d'olive,0.5,cuillères à soupe
,5762,persil,1.25,brins
,5762,linguine,60.0,g
,5762,ail,0.5,gousses
,5762,sel et poivre,,
,5762,basilic,2.5,feuilles
,5763,bouillon de légumes,0.25,l
,5763,courgettes,0.5,
,5763,oignon,0.25,
,5763,crème fraîche,6.25,cl
,5763,beurre,7.5,g
,5763,sel,,
,5763,poivre,,
,5763,riz rond,62.5,g
,5763,champignons de Paris,62.5,g
,5763,vin blanc sec,2.5,cl
,5763,Parmesan,12.5,g
,5763,basilic frais,,
,5764,poivrons rouges,1.0,
,5764,riz,31.25,g
,5764,tomate,0.25,
,5764,huile,,
,5764,poivre,,
,5764,sel,,
,5764,olives vertes,25.0,g
,5764,ail,0.25,gousse
,5764,estragon,0.25,cuillère à café
,5765,crème fraîche,0.5,cuillères à soupe
,5765,farfalle,125.0,g
,5765,poulet,18.75,g
,5765,sauce pesto rosso,5.0,cl
,5766,carotte,100.0,g
,5766,poireau,125.0,g
,5766,oignon,0.25,
,5766,sauce tomate,0.25,petite boîte
,5766,gruyère râpé,,
,5766,lasagnes,,feuille
,5766,champignon,50.0,g
,5766,filets de poulet,0.5,
,5766,mascarpone,0.25,pot
,5766,mozzarella,0.25,boule
,5766,béchamel,0.125,l
,5768,champignon noir,2.5,g
,5768,carotte,25.0,g
,5768,poireau,25.0,g
,5768,gingembre,0.25,
,5768,nouilles chinoises,125.0,g
,5768,boeuf,75.0,g
,5768,brocoli,25.0,g
,5768,ail,0.5,gousses
,5768,bouillon de poule,6.25,cl
,5768,fécule de pomme de terre,0.25,cuillère à soupe
,5768,Xérès,0.5,cuillères à soupe
,5768,sauce soja,0.5,cuillères à soupe
,5769,comté,35.0,g
,5769,crème fraîche,0.5,cuillère à soupe
,5769,oignon,0.5,
,5769,sel,0.5,pincée
,5769,poivre,0.5,pincée
,5769,penne,100.0,g
,5769,filets de poulet,1.0,
,5769,champignon,75.0,g
,5769,ail,0.5,gousse
,5770,riz,100.0,g
,5770,oignons,0.3333333333333333,
,5770,fromage râpé,12.5,g
,5770,huile d'olive,0.3333333333333333,cuillères à soupe
,5770,beurre,2.5,g
,5770,lentilles,25.0,g
,5770,oeufs,0.3333333333333333,
,5770,ail,0.3333333333333333,gousses
,5770,sauce soja,0.25,cuillère à soupe
,5770,chapelure,8.333333333333334,g
,5771,oignons,0.5,
,5771,curry,,
,5771,tagliatelles fraîches,125.0,g
,5771,crevettes,125.0,g
,5771,crème semi-épaisse,10.0,cl
,5772,beurre,10.0,g
,5772,comté,35.0,g
,5772,crème fraîche épaisse,20.0,g
,5772,macaroni,87.5,g
,5772,parmesan râpé,35.0,g
,5772,mozzarella,35.0,g
,5773,huile d'olive,0.5,cuillères à soupe
,5773,oignon,0.25,
,5773,sucre,0.25,morceau
,5773,persil,,
,5773,poivre,,
,5773,sel,,
,5773,spaghetti,125.0,g
,5773,thon,0.5,boîtes
,5773,vin blanc,5.0,cl
,5773,concentré de tomates,0.5,petites boîtes
,5773,parmesan râpé,,
,5774,oignon,0.5,
,5774,beurre,0.5,bonne noix
,5774,tomates concassées,100.0,g
,5774,persil,,
,5774,linguine,75.0,g
,5774,ail,0.5,gousse
,5774,crevettes,125.0,g
,5774,crème liquide,25.0,ml
,5774,lait,25.0,ml
,5774,Parmesan,15.0,g
,5774,sel et poivre,,
,5775,aubergines,0.5,
,5775,courgettes,0.5,
,5775,oignon,0.25,
,5775,tomates concassées,0.25,boîte
,5775,poivre,,
,5775,sel,,
,5775,origan,,
,5775,huile d'olive,,
,5775,pâtes,125.0,g
,5775,olives noires,,
,5775,mozzarella,0.25,boule
,5775,Parmesan,12.5,g
,5776,tomates,0.6666666666666666,
,5776,courgette,0.1666666666666666,
,5776,tomate,0.0833333333333333,verre
,5776,persil,,
,5776,coriandre,,
,5776,muscade,,
,5776,poivre,,
,5776,sel,,
,5776,huile d'olive,,
,5776,penne,83.33333333333333,g
,5776,lait concentré non sucré,,
,5776,ail,,
,5776,Parmesan,,
,5777,oignons,0.5,
,5777,tomates cerise,5.0,
,5777,crème fraîche,0.25,briquette
,5777,safran,0.25,
,5777,poivre,,
,5777,sel,,
,5777,huile d'olive,,
,5777,tagliatelles,62.5,g
,5777,gambas,4.0,
,5778,cubes de bouillon,1.0,
,5778,coriandre,,petit bouquet
,5778,eau,0.375,l
,5778,nouilles chinoises,,
,5778,sauce soja,,
,5779,oignon,0.25,
,5779,huile d'olive,0.5,cuillères à soupe
,5779,poivre,,
,5779,sel,,
,5779,spaghetti,75.0,g
,5779,boeuf haché,112.5,g
,5779,concentré de tomates,0.5,cuillères à soupe
,5779,ail,0.25,gousse
,5779,sauce Worcester,,goutte
,5779,parmesan râpé,25.0,g
,5780,vermicelles de riz,31.25,g
,5780,poivrons verts,0.5,
,5780,brocoli,125.0,g
,5780,champignons de Paris,75.0,g
,5780,escalopes de poulet,1.0,
,5780,bouillon de volaille,0.25,cube
,5780,sauce soja,,
,5781,oignons,0.5,
,5781,riz,37.5,g
,5781,cubes de bouillon,0.5,
,5781,huile,,
,5781,poivre,,
,5781,sel,,
,5781,lardons fumés,50.0,g
,5781,saucisses de Francfort,1.5,
,5781,concentré de tomates,17.5,g
,5782,merguez,1.25,
,5782,oignons,0.375,
,5782,poivrons,0.25,
,5782,sauce tomate,62.5,g
,5782,poivre,,
,5782,sel,,
,5782,tabasco,,
,5782,pâtes,62.5,g
,5782,ail,0.25,gousses
,5782,herbes de Provence,,
,5784,beurre,5.0,g
,5784,persil,0.125,botte
,5784,poivre,,
,5784,sel,,
,5784,pleurote,25.0,g
,5784,champignons de Paris,25.0,g
,5784,girolles,25.0,g
,5784,riz pour risotto,87.5,g
,5784,vin blanc sec,2.5,cl
,5784,parmesan râpé,12.5,g
,5784,bouillon de volaille,0.25,l
,5784,crème,2.5,cl
,5784,mascarpone,0.25,cuillère à soupe
,5784,échalotes,0.5,
,5783,persil,0.125,bouquet
,5783,beurre,0.25,noisette
,5783,gros sel,,
,5783,palourde,100.0,g
,5783,coques,100.0,g
,5783,tagliatelles,125.0,g
,5783,crème fraîche liquide,5.0,cl
,5783,échalotes,0.75,
,5783,mélange 5 baies,0.125,cuillère à café
,5785,carottes,0.75,
,5785,courgettes,0.5,
,5785,poivron rouge,0.25,
,5785,sel,0.25,cuillère à café
,5785,oignon,0.25,
,5785,huile,,
,5785,nouilles,,
,5785,crevettes,,
,5785,paprika,0.25,cuillère à café
,5785,sauce soja,,
,5786,persil,0.1666666666666666,bouquet
,5786,pois chiches,41.66666666666666,g
,5786,oignon,0.1666666666666666,
,5786,carottes,0.3333333333333333,
,5786,huile d'olive,0.8333333333333334,cl
,5786,safran,0.1666666666666666,petite cuillère
,5786,sel,0.1666666666666666,pincée
,5786,poivre,0.1666666666666666,pincée
,5786,curcuma,0.1666666666666666,pincée
,5786,riz long,0.1666666666666666,
,5786,cuisses de poulet,0.5,
,5786,blette,0.1666666666666666,botte
,5786,menthe,0.1666666666666666,poignée
,5786,concentré de tomates,0.1666666666666666,cuillère à soupe
,5787,courgette,0.3333333333333333,
,5787,poivron rouge,0.3333333333333333,
,5787,poivron jaune,0.3333333333333333,
,5787,lardons,66.66666666666667,g
,5787,cube de bouillon,0.1666666666666666,
,5787,beurre,,
,5787,crozet,50.0,g
,5787,eau,,
,5788,lardons,0.25,barquette
,5788,fromage râpé,12.5,g
,5788,bouillon de volaille,0.25,
,5788,vin blanc,0.75,cl
,5788,coquillettes,50.0,g
,5788,petits pois,0.25,petite boîte
,5791,lardons,0.25,paquet
,5791,oignon,0.25,
,5791,bouillon,0.25,l
,5791,poivre,,
,5791,sel,,
,5791,huile d'olive,,
,5791,riz pour risotto,112.5,g
,5791,petits pois,50.0,g
,5791,vin blanc sec,12.5,cl
,5791,Parmesan,,
,5790,riz,100.0,g
,5790,oignons,0.5,
,5790,thym,,
,5790,huile d'olive,,
,5790,ail,0.75,gousses
,5790,champignons de Paris,75.0,g
,5790,épinards frais,62.5,g
,5790,citron,0.25,zeste
,5790,bouillon de volaille,0.375,l
,5790,vin blanc sec,6.25,cl
,5790,Parmesan,12.5,g
,5789,pois chiches,0.25,petite boîte
,5789,tomates,0.5,
,5789,cumin,,
,5789,céleri,0.25,branche
,5789,ail,0.5,gousses
,5789,pâtes,87.5,g
,5792,pâtes à lasagnes,3.0,
,5792,aubergines,0.5,
,5792,courgettes,0.5,
,5792,purée de tomate,0.5,boîtes
,5792,tomates,1.0,
,5792,poivre,,
,5792,sel,,
,5792,huile d'olive,,
,5792,viande hachée,75.0,g
,5792,mozzarella,0.75,boules
,5792,basilic,,
,5794,poivrons,1.0,
,5794,aubergine,0.25,
,5794,oignon,0.25,
,5794,riz,37.5,g
,5794,curry,,
,5794,piment de Cayenne,,
,5794,pignons,12.5,g
,5794,raisins secs,0.5,poignées
,5794,cannelle,,
,5794,mélange 4 épices,,
,5794,ketchup,,
,5795,oignon,0.25,
,5795,poivron vert,0.25,
,5795,poivron rouge,0.25,
,5795,tomates,0.75,
,5795,riz,62.5,g
,5795,huile d'olive,,
,5795,poivre,,
,5795,sel,,
,5795,persil,,
,5795,crevettes,125.0,g
,5795,chorizo,0.125,
